Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W46     3467.3          3476.86         0.143316        0.997249        53.7711         2.37256         
W47     3468            3472.15         0.141885        0.998803        25.7553         1.09835         
W48     3468.56         2369.92         0.0760147       1.46357         85.7341         1.77565         
W49     3468.98         3475.37         0.153685        0.998161        36.1443         0.479794        
W50     3469.26         3462.52         0.158538        1.00195         56.4461         0.75004         
W51     3469.4          3470.54         0.143841        0.999672        67.052          5.0575          
W52     3469.4          3441.31         0.152896        1.00816         58.9691         0.976126        
W53     3469.26         3471.04         0.143451        0.999486        58.5889         1.98702         
W54     3468.98         3494.22         0.140894        0.992776        58.2402         1.07754         
W55     3468.56         3278.78         0.113379        1.05788         7.8254          2.26169         
W56     3468            3488.59         0.130596        0.994097        59.1897         5.38644         
W57     3467.3          3486.37         0.135179        0.994529        98.6856         2.21546         
W58     3466.46         3468.94         0.14917         0.999284        71.8186         2.64344         
W59     3465.47         3515.57         0.135229        0.98575         47.5467         3.30252         
W60     3464.35         3523.3          0.128773        0.983269        34.6704         1.7701          
W61     3463.1          3468.87         0.141969        0.998336        36.7294         0.607658        
W62     3461.7          3504.73         0.149194        0.987723        200             1.21915         
W63     3460.17         3485.53         0.146024        0.992722        33.7106         4.62257         
W64     3458.49         3517.94         0.136816        0.983101        40.8418         3.01033         
W65     3456.69         3571.78         0.139723        0.967776        31.0153         0.890116        
W66     3454.74         3526.78         0.14857         0.979573        41.919          0.473214        
W67     3452.66         3430.56         0.159495        1.00644         42.8146         0.569073        
W68     3450.45         3659.34         0.145272        0.942915        26.1908         1.8596          
W69     3452.52         3663.18         0.144895        0.942493        33.9733         2.10232         
W70     3454.74         3511.74         0.153942        0.983769        45.3858         0.634763        
W71     3456.82         3503.69         0.139451        0.986622        28.044          1.80792         
W72     3458.77         3584.93         0.131501        0.964808        24.9174         0.0449392       
W73     3460.58         3577.26         0.128657        0.967383        60.3976         1.88375         
W74     3462.25         3487.54         0.134993        0.992749        84.8806         0.424427        
W75     3463.79         3519.24         0.135808        0.984245        21.6169         2.42721         
W76     3465.19         3483.03         0.137539        0.994877        51.9436         1.6237          
W77     3466.45         3439.31         0.148296        1.00789         49.5398         1.37311         
W78     3467.57         3587.38         0.141988        0.966604        77.9655         3.66852         
W79     3468.55         3462.59         0.160356        1.00172         36.9613         2.17443         
W80     3469.4          3446.01         0.15852         1.00679         82.1458         1.41366         
W81     3470.1          3472.1          0.152142        0.999424        59.381          1.3894          
W82     3470.66         3457.16         0.150328        1.0039          49.6055         0.831068        
W83     3471.08         3481.76         0.143683        0.996933        16.9946         0.852681        
W84     3471.36         3469.01         0.144097        1.00068         59.2207         1.62613         
W85     3471.51         3470.7          0.14111         1.00023         43.8386         3.59285         
W86     3471.51         3487.04         0.151009        0.995545        20.8299         0.898895        
W87     3471.36         3476.06         0.140204        0.998649        54.4637         0.671749        
W88     3471.08         3462.17         0.145402        1.00257         91.0374         2.16213         
W89     3470.66         3490            0.130205        0.994459        52.2378         0.572945        
W90     3470.1          3476.91         0.139209        0.998042        48.9676         2.35465         
W91     3469.4          3477.42         0.140903        0.997692        49.5049         1.071           
W92     3468.55         3474.05         0.134023        0.998419        23.7018         1.06247         
W93     3467.57         3452.65         0.14053         1.00432         67.9435         2.26208         
W94     3466.45         3471.01         0.15196         0.998687        27.5466         3.37069         
W95     3465.19         3542.76         0.132054        0.978104        5.22356         0.846156        
W96     3463.79         3492.99         0.140607        0.991641        37.5048         0.679333        
W97     3462.25         3656.86         0.14561         0.946785        12.3579         0.558544        
W98     3460.58         3597.12         0.140755        0.962041        6.4437          0.836346        
W99     3458.77         3477.83         0.145319        0.994519        44.8697         1.25636         
W100    3456.82         3416.07         0.137063        1.01193         53.5736         3.22684         
W101    3454.74         3731.66         0.149268        0.925792        3.72774         1.17861         
W102    3452.52         123152          0.152761        0.5             199.914         3.88815         
W103    3454.46         3780.88         0.138047        0.913665        36.6995         5.45121         
W104    3456.68         3642.45         0.132235        0.948997        32.4043         0.516807        
W105    3458.77         3470.87         0.119322        0.996512        36.4935         1.6257          
W106            3460.72         3505.31         0.987279        471.635         0.780888        
W107            3462.53         3488.82         0.992463        107.106         0.954047        
W108            3464.21         3526.74         0.982269        84.1197         1.88798         
W109    3465.75         3284.91         0.12173         1.05505         39.5515         1.71824         
W110    3467.15         3472.65         0.128524        0.998415        36.2499         0.26007         
W111    3468.41         3472.94         0.132967        0.998696        54.1099         0.9948          
W112    3469.53         3468.03         0.133206        1.00043         40.3066         3.11359         
W113    3470.52         3467.59         0.150339        1.00084         64.5792         4.10064         
W114    3471.36         3467.09         0.131982        1.00123         64.8561         1.19285         
W115    3472.06         3474.3          0.136054        0.999358        66.0755         9.10206         
W116    3472.63         3477.05         0.132808        0.998727        79.9819         0.875669        
W117    3473.05         3468.12         0.144633        1.00142         64.9871         0.800736        
W118    3473.33         3476.32         0.127807        0.999142        45.3565         1.71507         
W119    3473.47         3483.1          0.141322        0.997235        30.9189         0.310358        
W120    3473.47         3472.47         0.132367        1.00029         69.3926         1.38665         
W121    3473.33         3471.92         0.131421        1.00041         52.3759         0.664504        
W122    3473.05         3481.07         0.1345          0.997696        66.8621         0.992326        
W123    3472.63         3472.27         0.137632        1.0001          78.2865         1.0827          
W124    3472.06         3495.34         0.139392        0.993342        23.8235         0.751496        
W125    3471.36         3468.85         0.133335        1.00072         35.4524         1.84168         
W126    3470.52         3471.59         0.135847        0.999692        48.7583         2.78735         
W127    3469.53         3463.66         0.139012        1.0017          84.7607         0.455172        
W128    3468.41         3472.35         0.124723        0.998866        56.4159         0.827237        
W129    3467.15         3453.74         0.144652        1.00388         60.2736         1.18736         
W130    3465.75         3468.08         0.133485        0.999328        55.3498         0.59154         
W131            3464.21         3469.24         0.998551        119.304         1.03948         
W132            3462.53         3442.68         1.00576         160.126         1.78136         
W133            3460.72         3441.68         1.00553         139.066         1.78522         
W134    3458.77         3491.71         0.135845        0.990564        42.612          5.7954          
W135    3456.68         3551.35         0.145341        0.973343        46.6833         1.18112         
W136    3454.46         3685.72         0.16045         0.937253        6.37331         0.823388        
W137    3456.26         3691.94         0.142092        0.936162        3.57556         1.24462         
W138    3458.48         3889.9          0.139019        0.889094        1.3866          8.91874e-07     
W139    3460.57         3538.64         0.133635        0.977939        30.4366         0.531289        
W140    3462.53         3435.09         0.135663        1.00799         59.5741         1.4215          
W141            3464.34         3416.57         1.01398         116.284         2.1061          
W142    3466.02         3457.74         0.142845        1.00239         46.4616         0.963329        
W143    3467.57         3466.23         0.132233        1.00039         65.6446         2.16119         
W144    3468.97         3450.37         0.130347        1.00539         79.526          5.32614         
W145    3470.23         3505.56         0.135902        0.989922        100.627         0.936704        
W146    3471.36         3469.62         0.134911        1.0005          55.8193         0.847742        
W147    3472.34         3471.78         0.140406        1.00016         71.7061         1.7534          
W148    3473.19         3464.64         0.138491        1.00247         64.8283         1.14321         
W149    3473.89         3475.51         0.134448        0.999534        62.8543         2.18415         
W150    3474.46         3472.85         0.141955        1.00046         57.1124         0.946015        
W151    3474.88         3471.83         0.148856        1.00088         67.2611         0.653557        
W152    3475.16         3477.25         0.138538        0.999398        54.3468         0.669034        
W153    3475.3          3474.86         0.146198        1.00013         49.2656         1.61137         
W154    3475.3          3495.22         0.141653        0.994303        28.1182         0.586571        
W155    3475.16         3475.25         0.134045        0.999975        73.9886         1.50788         
W156    3474.88         3471.25         0.142573        1.00105         62.9149         0.503924        
W157    3474.46         3473.4          0.143306        1.0003          65.1072         1.01709         
W158    3473.89         3482.97         0.156479        0.997394        85.1061         0.797357        
W159    3473.19         3474.96         0.133799        0.99949         54.9134         3.82572         
W160    3472.34         3569.63         0.13795         0.972746        176.511         2.18057         
W161    3471.36         3469.8          0.142521        1.00045         19.8444         3.30486         
W162    3470.23         3470            0.135076        1.00007         67.9468         1.38057         
W163    3468.97         3462.79         0.136206        1.00178         66.9559         1.38067         
W164    3467.57         3473.95         0.137572        0.998161        19.3823         0.39107         
W165    3466.02         3470.24         0.124418        0.998785        20.1836         1.72177         
W166            3464.34         3469.36         0.998552        75.3769         0.769253        
W167            3462.53         3479.99         0.994981        90.1453         0.89999         
W168    3460.57         3518.4          0.139861        0.983564        29.7588         3.85432         
W169    3458.48         3599.98         0.12805         0.960695        36.6178         2.06017         
W170    3456.26         3818.82         0.147983        0.905058        5.81924         3.42247e-05     
W171    3457.92         3524.71         0.138009        0.981051        35.8465         0.339234        
W172    3460.15         3467.05         0.13134         0.99801         72.5566         2.12535         
W173    3462.24         3472.04         0.139753        0.997178        51.9038         0.93433         
W174            3464.2          3460.04         1.0012          88.5048         1.79831         
W175    3466.02         3456.57         0.134409        1.00273         37.5585         2.5747          
W176    3467.7          3528.21         0.146177        0.98285         105.793         1.70197         
W177    3469.25         3468.28         0.13805         1.00028         86.8881         2.40241         
W178    3470.65         3469.99         0.139341        1.00019         53.1109         1.85919         
W179    3471.92         3471.51         0.142304        1.00012         59.5129         0.465514        
W180    3473.04         3478.73         0.13926         0.998365        63.729          3.55633         
W181    3474.03         3478.4          0.143612        0.998744        46.3991         1.41373         
W182    3474.88         3471.35         0.138146        1.00102         56.5765         1.04001         
W183    3475.58         3479.46         0.148691        0.998885        37.4437         0.175632        
W184    3476.15         3482.23         0.138472        0.998253        38.2848         1.9501          
W185    3476.57         3494.01         0.142601        0.995009        36.9274         1.3303          
W186    3476.85         3478.91         0.127251        0.999409        75.8177         0.864571        
W187    3476.99         3481.41         0.152241        0.99873         55.9883         1.60618         
W188    3476.99         3476.04         0.145355        1.00028         59.2666         2.6242          
W189    3476.85         3473.05         0.149215        1.00109         64.7829         0.885534        
W190    3476.57         3479.05         0.133097        0.999286        52.8131         1.23032         
W191    3476.15         3477.16         0.134975        0.999709        64.5617         0.384555        
W192    3475.58         3494.61         0.139522        0.994554        27.4795         0.389614        
W193    3474.88         3476.57         0.133913        0.999512        78.5421         1.31124         
W194    3474.03         3468.08         0.134515        1.00172         42.5777         3.05223         
W195    3473.04         3471.63         0.137174        1.00041         55.4303         1.67926         
W196    3471.92         3467.48         0.143939        1.00128         73.1501         0.389655        
W197    3470.65         3470.47         0.130804        1.00005         72.166          0.800597        
W198    3469.25         3437.36         0.144585        1.00928         123.295         2.54168         
W199    3467.7          3473.03         0.137403        0.998465        43.1524         1.05049         
W200            3466.02         3469.59         0.998971        173.567         1.76026         
W201    3464.2          3473.6          0.148263        0.997294        31.7774         2.8859          
W202    3462.24         3516.98         0.140176        0.984437        16.6975         0.162958        
W203    3460.15         3497.94         0.139693        0.989196        40.8571         1.80749         
W204    3457.92         3551.92         0.145256        0.973536        70.2188         0.931356        
W205    3459.45         3653.75         0.155298        0.946823        82.0858         4.35581         
W206    3461.68         3495.04         0.138684        0.990456        42.6921         3.23637         
W207    3463.78         3474.39         0.136276        0.996946        46.818          3.4196          
W208    3465.74         3499.53         0.13629         0.990344        16.8207         0.30415         
W209    3467.56         3472.56         0.12708         0.998559        65.0541         0.764401        
W210    3469.24         3439.96         0.152832        1.00851         79.1373         1.76707         
W211    3470.79         3471.09         0.141501        0.999915        39.0462         2.79563         
W212    3472.2          3470            0.148673        1.00063         52.9844         0.376042        
W213    3473.46         3500.91         0.137233        0.992159        39.0058         0.993049        
W214    3474.59         3511.12         0.133193        0.989595        54.8115         1.72102         
W215    3475.58         3466.09         0.155734        1.00274         41.7115         1.46449         
W216    3476.43         3477.92         0.136289        0.999569        89.2846         3.50067         
W217    3477.13         3480.42         0.127318        0.999056        66.4979         5.01095         
W218    3477.7          3482.33         0.12957         0.99867         59.2149         0.132593        
W219    3478.12         3479.3          0.148563        0.999663        96.6594         1.21301         
W220    3478.41         3479.97         0.1283          0.99955         51.9602         1.628           
W221    3478.55         3478.04         0.137797        1.00015         54.5341         2.61208         
W222    3478.55         3475.69         0.143902        1.00082         49.9222         2.86109         
W223    3478.41         3479.07         0.140059        0.999809        58.0936         1.92505         
W224    3478.12         3479.11         0.136693        0.999716        76.9911         1.84            
W225    3477.7          3471.85         0.144502        1.00168         76.7556         0.452604        
W226    3477.13         3474.54         0.143526        1.00074         71.6681         0.333497        
W227    3476.43         3478.75         0.149016        0.999332        47.1254         1.21251         
W228    3475.58         3480.68         0.13793         0.998533        34.738          0.890484        
W229    3474.59         3475.05         0.146808        0.999867        72.0943         1.18455         
W230    3473.46         3453.63         0.14812         1.00574         65.0424         0.243543        
W231    3472.2          3473.86         0.142874        0.99952         55.591          1.04787         
W232    3470.79         3497.36         0.146246        0.992404        36.4891         1.46722         
W233    3469.24         3473.06         0.15313         0.9989          41.3848         1.4153          
W234    3467.56         3486.64         0.129764        0.994528        76.8192         2.97181         
W235    3465.74         3503.39         0.131261        0.989252        65.9506         0.238714        
W236    3463.78         3522.32         0.131981        0.98338         57.1707         0.86497         
W237    3461.68         3507.8          0.131709        0.986852        79.7203         4.35989         
W238    3459.45         3776.14         0.184603        0.916135        43.9782         1.83819         
W239    3460.84         3737.38         0.138569        0.926008        60.3391         1.88375         
W240    3463.08         3593.85         0.130191        0.963611        40.6343         1.67219         
W241    3465.17         3515.82         0.138048        0.985595        19.6397         0.273216        
W242    3467.14         3451.28         0.140197        1.00459         55.9752         1.50568         
W243    3468.96         3476.05         0.144403        0.99796         59.2568         1.79356         
W244    3470.65         3473            0.134389        0.999323        59.4364         1.90606         
W245    3472.19         3466.59         0.129324        1.00162         90.3402         0.706467        
W246    3473.6          3471.37         0.139221        1.00064         61.9859         1.23001         
W247    3474.87         3481.3          0.137537        0.998152        54.8384         0.440524        
W248    3476            3479.98         0.151682        0.998855        51.7096         2.98441         
W249    3476.99         3482.41         0.149003        0.998444        73.7426         0.639294        
W250    3477.84         3478.01         0.141461        0.999949        55.9152         1.65694         
W251    3478.54         3469.26         0.142995        1.00268         49.0897         1.24372         
W252    3479.11         3490.83         0.138373        0.996644        94.9642         1.99052         
W253    3479.53         3475.89         0.143567        1.00105         67.0636         0.542225        
W254    3479.82         3479.22         0.149773        1.00017         57.5976         2.28724         
W255    3479.96         3476.85         0.14809         1.0009          65.1716         0.496142        
W256    3479.96         3472.54         0.1386          1.00214         70.4173         1.09838         
W257    3479.82         3475.34         0.142705        1.00129         71.1873         4.3257          
W258    3479.53         3479.98         0.152278        0.999871        60.7291         2.60492         
W259    3479.11         3483.27         0.156767        0.998806        72.4648         1.54973         
W260    3478.54         3478.84         0.14423         0.999915        60.8133         0.299596        
W261    3477.84         3453.11         0.146246        1.00716         94.338          0.373795        
W262    3476.99         3479.16         0.141334        0.999377        53.7793         0.117456        
W263    3476            3476.56         0.144727        0.999838        64.9413         0.306187        
W264    3474.87         3482.5          0.132974        0.99781         61.3373         0.391227        
W265    3473.6          3471.78         0.146099        1.00052         56.465          1.3012          
W266    3472.19         3470.11         0.136646        1.0006          82.402          0.435454        
W267    3470.65         3483.26         0.173113        0.996379        26.5712         1.97168         
W268    3468.96         3451.21         0.171417        1.00514         51.8702         1.50497         
W269    3467.14         3451.56         0.135118        1.00451         52.2336         0.656942        
W270    3465.17         3416.65         0.13577         1.0142          48.2893         5.39186         
W271    3463.08         3448.93         0.150769        1.0041          43.5924         0.805809        
W272    3460.84         4407.2          0.150471        0.785269        73.4736         1.81616         
W273    3462.1          3796.63         0.158388        0.911886        41.2606         1.91317         
W274    3464.33         3617.7          0.14032         0.957606        5.36304         1.08216         
W275    3466.43         3477.09         0.138992        0.996936        57.9537         1.70638         
W276    3468.4          3467.7          0.146561        1.0002          42.1905         0.929395        
W277    3470.22         3466.58         0.138458        1.00105         45.6253         2.98426         
W278    3471.91         3475.05         0.138457        0.999098        62.4812         0.936791        
W279    3473.46         3463.36         0.143038        1.00291         56.3677         1.69712         
W280    3474.87         3447.36         0.139933        1.00798         72.9865         3.45056         
W281    3476.14         3473.49         0.149066        1.00076         62.1128         2.65488         
W282    3477.27         3478.08         0.150476        0.999768        73.3902         0.777496        
W283    3478.26         3476.86         0.162209        1.0004          62.3466         1.27837         
W284    3479.11         3481.32         0.149365        0.999366        62.6207         0.431659        
W285    3479.82         3477.23         0.160654        1.00074         62.8688         1.14249         
W286    3480.38         3494.88         0.133865        0.995851        39.2692         1.16035         
W287    3480.81         3483.06         0.1304          0.999353        58.3058         5.60109         
W288    3481.09         3480.14         0.141423        1.00027         67.1708         2.11359         
W289    3481.23         3481.87         0.139751        0.999816        95.5378         2.24525         
W290    3481.23         3479.32         0.143519        1.00055         58.3724         1.79776         
W291    3481.09         3477.27         0.138972        1.0011          53.5369         1.61752         
W292    3480.81         3481.26         0.156212        0.999869        82.6034         2.09367         
W293    3480.38         3481.97         0.143687        0.999545        88.8319         2.79659         
W294    3479.82         3479.04         0.157861        1.00022         92.9149         2.88648         
W295    3479.11         3478            0.146452        1.00032         68.0994         0.853677        
W296    3478.26         3486.71         0.142764        0.997576        51.0813         1.31972         
W297    3477.27         3478.31         0.127925        0.9997          62.2695         0.739826        
W298    3476.14         3475.92         0.14051         1.00006         51.3925         3.05843         
W299    3474.87         3479.55         0.134417        0.998655        64.7369         4.0834          
W300    3473.46         3475.38         0.146928        0.999447        38.3156         1.44103         
W301    3471.91         3425.04         0.137582        1.01368         95.9731         0.659801        
W302    3470.22         2689            0.0656038       1.29053         3.44127         1.13745e-05     
W303            3468.4          3376.93         1.02709         173.958         1.83564         
W304    3466.43         3477.43         0.137054        0.996837        33.8618         0.209548        
W305    3464.33         3387.59         0.148622        1.02265         14.6845         0.83426         
W306    3462.1          3474.52         0.148721        0.996424        21.5107         0.699887        
W307    3463.21         3575.3          0.145569        0.968649        47.5441         1.34042         
W308    3465.45         3475.81         0.13952         0.99702         36.374          2.95579         
W309    3467.55         4129.79         0.104836        0.839643        1.21382         1.3371e-08      
W310    3469.52         3455.2          0.131055        1.00414         50.3353         1.63074         
W311    3471.34         3477.62         0.133178        0.998197        25.0745         0.921083        
W312    3473.03         3465.48         0.136692        1.00218         122.486         0.842378        
W313    3474.58         3486.02         0.134739        0.996718        43.3636         0.0444787       
W314    3475.99         3469.07         0.145182        1.002           55.8088         3.98178         
W315    3477.27         3481.62         0.145681        0.99875         44.3197         0.174972        
W316    3478.4          3479.49         0.138157        0.999685        75.0393         3.92483         
W317    3479.39         3479.32         0.130608        1.00002         65.472          0.48941         
W318    3480.24         3478.56         0.134653        1.00048         69.5279         0.322014        
W319    3480.95         3477.87         0.141304        1.00088         73.3809         1.50211         
W320    3481.51         3487.07         0.121089        0.998407        77.615          0.741625        
W321    3481.94         3481.45         0.132729        1.00014         73.4996         2.60623         
W322    3482.22         3480.6          0.132231        1.00047         99.9021         0.291495        
W323    3482.37         3483.55         0.130911        0.999661        75.7822         2.27801         
W324    3482.37         3478.66         0.132969        1.00107         60.6815         3.61915         
W325    3482.22         3481.33         0.130841        1.00026         69.1602         2.16948         
W326    3481.94         3481.17         0.139953        1.00022         68.9989         0.681601        
W327    3481.51         3482.36         0.140907        0.999757        71.5317         0.890516        
W328    3480.95         3476.92         0.128683        1.00116         76.7726         1.61967         
W329    3480.24         3477.51         0.136599        1.00078         77.549          3.40649         
W330    3479.39         3461.23         0.146029        1.00525         90.9918         0.308038        
W331    3478.4          3477.53         0.142193        1.00025         71.4629         2.48937         
W332    3477.27         3476.89         0.131132        1.00011         76.938          0.912834        
W333    3475.99         3485.52         0.162859        0.997267        78.1665         2.50907         
W334    3474.58         3507.52         0.144354        0.99061         36.3528         2.92281         
W335    3473.03         3439.8          0.134828        1.00966         138.319         2.16905         
W336    3471.34         3360.47         0.126952        1.03299         54.4514         0.812913        
W337    3469.52         3484.01         0.141184        0.99584         55.7005         0.963765        
W338    3467.55         3454.75         0.151513        1.00371         67.6719         0.51644         
W339    3465.45         3473.36         0.137831        0.997722        54.3274         0.86794         
W340    3463.21         3478            0.142472        0.995749        40.9341         0.896573        
W341    3464.19         3511.33         0.142899        0.986575        47.6355         2.98865         
W342    3466.43         2797.83         0.103356        1.23897         40.0102         0.718953        
W343    3468.53         3357.32         0.136417        1.03313         65.583          1.46753         
W344    3470.5          3419.12         0.1381          1.01503         51.034          1.22199         
W345    3472.33         3463.76         0.141273        1.00247         50.4774         0.423887        
W346    3474.02         3463.89         0.144331        1.00292         91.1367         1.52546         
W347    3475.57         3461.37         0.12277         1.0041          88.4585         0.622729        
W348    3476.98         3472.81         0.133713        1.0012          62.929          1.70344         
W349    3478.25         3485.39         0.13174         0.997953        50.197          0.400339        
W350    3479.39         3475.02         0.140649        1.00126         70.0688         1.06258         
W351    3480.38         3479.32         0.143587        1.0003          73.9918         0.854876        
W352    3481.23         3482.03         0.136065        0.99977         52.1181         2.01473         
W353    3481.94         3486.19         0.119656        0.99878         63.0414         1.0329          
W354    3482.51         3479.26         0.147306        1.00093         79.797          0.276238        
W355    3482.93         3486.89         0.137021        0.998864        66.4192         1.94052         
W356    3483.22         3481.72         0.136379        1.00043         70.2492         0.583745        
W357    3483.36         3482.55         0.136515        1.00023         69.0328         0.813919        
W358    3483.36         3481.42         0.143041        1.00056         70.258          0.253916        
W359    3483.22         3482.78         0.140052        1.00013         68.8115         2.49085         
W360    3482.93         3486.26         0.135976        0.999045        68.8279         4.61096         
W361    3482.51         3482.6          0.151888        0.999971        73.0529         2.73481         
W362    3481.94         3478.3          0.133306        1.00104         79.3457         0.873781        
W363    3481.23         3477.68         0.133935        1.00102         59.7111         1.17122         
W364    3480.38         3472.98         0.128427        1.00213         59.8995         1.53975         
W365    3479.39         3465.49         0.140984        1.00401         69.4757         1.75408         
W366    3478.25         3483.97         0.157398        0.99836         78.7069         2.0426          
W367    3476.98         3684.44         0.14035         0.943693        198.457         3.91805         
W368    3475.57         3484.57         0.140319        0.997416        62.3027         1.76918         
W369    3474.02         3477.9          0.137527        0.998883        46.2184         0.595258        
W370    3472.33         3470.94         0.123465        1.0004          25.9076         2.22081         
W371    3470.5          3465.54         0.136233        1.00143         41.7337         1.08925         
W372    3468.53         3469.05         0.133031        0.999851        21.9182         0.36797         
W373    3466.43         3479.65         0.132081        0.996201        28.4375         1.77754         
W374    3464.19         3475.21         0.143676        0.996829        37.9484         2.13845         
W375    3465.03         3466.5          0.142157        0.999576        95.5823         1.71659         
W376    3467.27         3482.75         0.135111        0.995555        74.4054         0.643467        
W377    3469.37         1957.17         0.0410267       1.77265         46.487          2.17724         
W378    3471.34         3531.09         0.139192        0.983078        33.1745         0.612345        
W379    3473.17         3464.25         0.139206        1.00257         50.2486         1.93196         
W380    3474.86         3482.7          0.139549        0.99775         31.9485         2.32536         
W381    3476.42         3463.74         0.131705        1.00366         48.0527         0.0607411       
W382    3477.83         3471.18         0.137803        1.00192         57.8089         0.728321        
W383    3479.1          3474.08         0.138059        1.00144         78.1264         0.435494        
W384    3480.23         3477.06         0.138973        1.00091         67.1404         1.56604         
W385    3481.23         3482.49         0.136533        0.999639        70.5937         0.651408        
W386    3482.08         3480.59         0.142775        1.00043         64.0483         0.415486        
W387    3482.79         3483.09         0.144261        0.999914        74.1548         6.49519         
W388    3483.36         3479.68         0.129261        1.00106         75.5506         1.61833         
W389    3483.78         3483.77         0.130282        1               66.9727         0.262959        
W390    3484.07         3480.44         0.13587         1.00104         91.5826         2.51278         
W391    3484.21         3480.2          0.136479        1.00115         73.5097         2.35277         
W392    3484.21         3484.42         0.13232         0.999938        80.0961         1.089           
W393    3484.07         3483.55         0.139468        1.00015         82.7724         2.40317         
W394    3483.78         3483.37         0.137134        1.00012         70.3545         1.51774         
W395    3483.36         3482.6          0.134921        1.00022         71.5196         1.89726         
W396    3482.79         3482.97         0.136467        0.999949        73.7738         2.61561         
W397    3482.08         3480.95         0.121656        1.00032         68.6037         0.188752        
W398    3481.23         3482.87         0.109727        0.999528        70.9796         0.463807        
W399    3480.23         3473.72         0.148161        1.00187         70.1119         1.63625         
W400    3479.1          3529.59         0.130962        0.985695        63.1712         0.520919        
W401    3477.83         3444.26         0.133466        1.00975         54.1001         1.91922         
W402    3476.42         3481.79         0.125816        0.998457        107.834         1.07561         
W403    3474.86         3470.15         0.133229        1.00136         61.4808         0.399538        
W404    3473.17         3488.24         0.134872        0.99568         32.2977         2.51092         
W405    3471.34         3473.18         0.144317        0.99947         38.7849         0.612479        
W406    3469.37         3464.95         0.137655        1.00128         32.5094         0.708298        
W407    3467.27         3471.56         0.139646        0.998764        55.9442         1.24442         
W408    3465.03         3473.69         0.147105        0.997505        81.7607         5.57575         
W409    3465.73         3545.09         0.139767        0.977613        15.1283         1.30977         
W410    3467.97         3466.17         0.131009        1.00052         16.3478         2.56732         
W411    3470.07         3456.21         0.132544        1.00401         59.107          0.0701507       
W412    3472.04         3449.99         0.139473        1.00639         125.106         0.319702        
